CERT,REPDTE,BKCLASS,CALLFORM,DEPUNA,DEPUNINS,ACTEVT
29582,20240630,SB,51,0,3938,
29613,20240630,SL,51,41829,41829,
29617,20240630,SB,51,0,10236,
29624,20240630,SL,51,0,71403,
29627,20240630,SB,51,0,1985,
29632,20240630,SL,41,0,184142,
29636,20240630,SB,51,0,6849,
29637,20240630,SB,51,0,48659,
29645,20240630,SI,51,0,18199,
29657,20240630,SI,51,0,43848,
29672,20240630,SB,51,0,160978,
29675,20240630,SB,51,0,223213,
29676,20240630,SL,41,0,9369,
29677,20240630,SI,51,0,27233,
29679,20240630,SB,51,0,55464,
29683,20240630,SB,51,420736,420736,
29685,20240630,SB,51,0,1814,
29690,20240630,NM,51,0,134134,
29691,20240630,SI,51,0,10099,
29692,20240630,SB,51,0,19477,
29695,20240630,SL,51,0,27105,
29696,20240630,SM,51,0,30584,
296,20240630,NM,51,0,28805,
29700,20240630,SB,51,0,416099,
29705,20240630,SB,51,0,25776,
29708,20240630,SB,41,150604,150604,
29710,20240630,SI,51,0,17390,
29731,20240630,NM,41,0,18596,
29743,20240630,SB,51,0,26846,
29744,20240630,SB,51,0,138071,
29745,20240630,SI,51,0,23165,
29749,20240630,SB,51,0,19945,
29764,20240630,NM,51,0,11470,
29771,20240630,SI,51,0,190716,
29772,20240630,SB,51,0,14409,
29774,20240630,SB,51,0,5931,
29782,20240630,SI,51,0,239853,
29783,20240630,SM,51,0,73142,
29787,20240630,N,41,0,206231,
297,20240630,SM,51,0,22904,
29800,20240630,SI,51,0,28861,
29804,20240630,SB,51,0,50648,
29809,20240630,SI,51,0,46847,
29813,20240630,NM,51,0,7495,
29835,20240630,SB,51,0,22924,
29838,20240630,SB,51,0,18698,
29839,20240630,NM,51,0,142500,
29842,20240630,SM,51,0,49457,
29845,20240630,NM,41,2345235,2345235,
29846,20240630,SB,51,0,45852,
29847,20240630,NM,51,241456,241456,810
29857,20240630,SB,51,0,1049,
29858,20240630,NM,51,0,30965,
29874,20240630,SB,51,0,28393,
29875,20240630,SI,51,0,92259,
29878,20240630,NM,51,0,168721,
2987,20240630,N,51,0,136297,
29881,20240630,SB,51,0,94208,
29904,20240630,SB,51,0,12351,
29907,20240630,NM,51,0,98352,
29910,20240630,SL,51,0,6026,
29922,20240630,NM,41,281209,281209,
29933,20240630,SB,51,0,21352,
29937,20240630,SB,51,0,50358,
29941,20240630,SI,51,0,73618,
29950,20240630,N,31,27484159,27484159,
29961,20240630,SM,41,518242,518242,
29966,20240630,NM,51,0,124,
29975,20240630,SL,51,0,20110,
29980,20240630,SB,51,0,4258,
29986,20240630,SI,51,0,375,
29988,20240630,SL,51,0,21914,
29995,20240630,SI,51,0,75226,
30012,20240630,SB,41,330752,330752,
30031,20240630,SI,51,0,0,
30039,20240630,SI,51,158382,158382,
30043,20240630,SI,51,0,6653,
30052,20240630,SI,41,267761,267761,
30058,20240630,SB,51,0,51314,
30065,20240630,SL,51,0,349,
30067,20240630,SM,51,0,4276,
30072,20240630,SI,51,0,16950,
30076,20240630,SL,41,1099001,1099001,
30084,20240630,NM,41,0,18114,
30085,20240630,SI,51,0,56428,
30103,20240630,SI,41,0,9303,
30111,20240630,SB,51,0,85877,810
30117,20240630,SI,51,0,150129,
30119,20240630,SI,51,0,9745,
30121,20240630,SI,51,0,4580,
30128,20240630,SI,51,0,5970,
30133,20240630,SB,51,0,55874,
30150,20240630,SB,51,0,9652,
30152,20240630,SI,51,0,4029,
30154,20240630,SI,41,0,12982,
30155,20240630,SB,51,0,34174,
30166,20240630,NM,41,0,14084,
30167,20240630,SB,51,0,82903,
30176,20240630,NM,51,0,1015,
3017,20240630,SM,51,0,30618,
30182,20240630,SM,51,284163,284163,
30183,20240630,SI,41,0,7856,
3018,20240630,N,51,0,3223,
3019,20240630,NM,51,0,24967,
30219,20240630,NM,51,0,40402,
30220,20240630,N,51,0,26599,
30260,20240630,SI,51,0,75063,
30270,20240630,SI,51,0,22275,
30291,20240630,SI,41,0,3931,
3029,20240630,N,51,0,32883,
30303,20240630,SB,41,150361,150361,
30313,20240630,SI,51,0,19501,
30315,20240630,SB,51,0,67252,
3031,20240630,NM,51,0,193876,
30332,20240630,SI,51,0,5450,
30339,20240630,SB,51,0,20002,
3034,20240630,N,41,0,160873,
30350,20240630,SB,41,0,44588,
30357,20240630,SI,51,0,11963,
30358,20240630,SB,51,0,6085,
30367,20240630,SI,51,0,52935,
30387,20240630,NM,31,8210372,8210372,
30388,20240630,SL,51,0,5739,
30394,20240630,SB,41,0,87230,
30395,20240630,SB,51,0,3018,
30397,20240630,SB,41,0,44027,
303,20240630,NM,51,0,77234,
30401,20240630,SI,41,621345,621345,
30402,20240630,SI,51,0,41253,
30422,20240630,SB,51,0,67397,
30428,20240630,SI,51,0,107866,
30429,20240630,SB,51,0,18011,
30431,20240630,SI,41,0,124758,
30434,20240630,SI,51,0,13674,
30441,20240630,SL,51,302587,302587,
30447,20240630,SL,51,0,1827,
30470,20240630,SI,41,738147,738147,
30492,20240630,SB,41,0,1496,
304,20240630,NM,51,0,10592,
30516,20240630,SI,51,0,44987,
30519,20240630,SB,41,0,29169,
30530,20240630,SB,51,0,60534,
30544,20240630,SI,51,144440,144440,
30551,20240630,SB,41,0,4210,
30585,20240630,SI,41,0,6074,
30595,20240630,SM,51,0,22609,
30619,20240630,SI,51,0,29705,
30637,20240630,SI,51,0,14042,
3063,20240630,N,51,0,53607,
30656,20240630,SI,41,0,3477,
3066,20240630,SM,41,5260745,5260745,
3067,20240630,N,51,0,158723,
30680,20240630,SB,51,0,30980,
30688,20240630,NM,51,0,17889,
30692,20240630,NM,31,0,42309,
306,20240630,NM,51,0,110154,
30704,20240630,SI,51,0,383617,
30707,20240630,SL,51,0,4947,
30722,20240630,SB,51,0,72074,
3075,20240630,N,51,0,49849,
3076,20240630,NM,41,6553755,6553755,
30776,20240630,N,41,538029,538029,
30788,20240630,NM,41,6227617,6227617,810
3078,20240630,N,51,0,15329,
3079,20240630,N,51,0,29943,
307,20240630,NM,51,0,43569,
30812,20240630,SB,51,0,31400,
30819,20240630,SI,51,0,38741,
30836,20240630,SM,41,394083,394083,
30864,20240630,SI,51,0,51479,
30878,20240630,SL,51,0,4275,
30879,20240630,SB,51,122743,122743,
3087,20240630,N,51,0,63798,
30889,20240630,SL,51,0,6554,
30895,20240630,N,51,835448,835448,
3091,20240630,N,51,0,285488,
30943,20240630,N,51,0,2198,
30953,20240630,SB,41,222163,222163,
30969,20240630,SM,51,0,16024,
30976,20240630,SL,51,0,21330,810
30987,20240630,SL,51,0,17733,
3098,20240630,N,51,0,42586,
30996,20240630,SB,41,63686,63686,
3099,20240630,N,41,0,206017,
31028,20240630,NM,51,0,69300,
3103,20240630,N,51,0,241985,
31043,20240630,NM,51,0,167621,
31077,20240630,SB,51,0,61566,
31083,20240630,SL,51,0,10689,
31089,20240630,SB,51,0,9878,
3108,20240630,N,51,182509,182509,
31090,20240630,SB,51,0,3686,
3109,20240630,N,51,0,39400,
31100,20240630,NM,51,345912,345912,
3110,20240630,N,51,0,125497,
31121,20240630,SM,41,0,16075,
31127,20240630,SB,41,0,8484,
3113,20240630,N,51,0,102207,
31146,20240630,NM,41,0,86222,
31158,20240630,NM,51,0,64000,
31184,20240630,SB,41,0,16143,
31189,20240630,SB,51,401665,401665,
31197,20240630,SB,51,0,1377,
31198,20240630,SB,51,0,13449,
31217,20240630,SM,41,0,65251,
3121,20240630,NM,51,0,136813,
31223,20240630,NM,51,302230,302230,
31232,20240630,SB,51,0,2658,
31236,20240630,NM,51,0,105874,
31249,20240630,NM,51,0,19410,
31266,20240630,SI,41,0,2430,
31267,20240630,SB,51,0,1471,
3126,20240630,N,51,0,178143,
31272,20240630,SM,51,0,41193,
3127,20240630,N,51,0,151392,
31313,20240630,SB,41,1239500,1239500,
31329,20240630,SL,51,0,2837,
3133,20240630,NM,51,0,11101,
31345,20240630,SI,51,0,319,
31361,20240630,SB,41,68444,68444,
31390,20240630,N,51,0,312833,
31406,20240630,SB,51,0,40709,
31409,20240630,SB,51,0,1527,
3140,20240630,NM,51,0,49395,
31410,20240630,SL,51,0,21896,
3144,20240630,N,51,0,89423,
31461,20240630,SI,51,0,116807,
31469,20240630,NM,41,4979007,4979007,
31479,20240630,NM,51,0,24731,
31485,20240630,SM,51,0,69939,
31488,20240630,SM,51,0,9873,
3149,20240630,N,41,0,5153,
314,20240630,NM,51,0,3137,
31516,20240630,SB,51,0,111015,
31539,20240630,NM,51,0,89001,
31545,20240630,NM,51,0,25471,
3158,20240630,N,51,0,11250,
3161,20240630,N,51,0,190405,
31628,20240630,SM,31,30205323,30205323,
31694,20240630,SI,51,0,37917,
3170,20240630,NM,51,0,27058,
31711,20240630,NM,51,0,29848,
31723,20240630,SB,51,0,34,
31762,20240630,NM,51,0,46374,
31774,20240630,SB,51,0,3133,
3178,20240630,NM,51,0,329262,
3179,20240630,N,51,0,32095,
31823,20240630,SB,51,0,54376,
3182,20240630,NM,51,421221,421221,
3183,20240630,N,51,0,222135,
31840,20240630,SM,51,0,135268,
3184,20240630,N,51,0,9772,
31864,20240630,SB,51,0,18908,
31900,20240630,SI,51,0,17966,
31905,20240630,SI,51,0,16596,
3190,20240630,N,51,0,25171,
31928,20240630,SM,51,0,91271,
31936,20240630,SI,41,0,144296,
3193,20240630,N,51,0,215935,
31945,20240630,SB,41,1024398,1024398,
3195,20240630,NM,41,0,157861,
31972,20240630,SB,51,0,9726,
3197,20240630,N,51,0,30203,
31994,20240630,SB,51,0,6185,
31999,20240630,SM,51,0,115560,
32018,20240630,SI,51,0,8078,
32025,20240630,SM,51,0,56582,
3206,20240630,N,51,0,237594,
32082,20240630,N,51,0,32073,
32084,20240630,NM,51,0,143560,
3210,20240630,N,41,633720,633720,
32135,20240630,SI,41,0,78766,
32172,20240630,SM,41,5783411,5783411,
3217,20240630,N,51,0,106104,
32188,20240630,SB,31,5978000,5978000,810
3218,20240630,N,51,0,133813,
3219,20240630,N,51,0,40827,
321,20240630,NM,51,0,42314,
32203,20240630,NM,51,218242,218242,
32232,20240630,SB,41,443470,443470,
32242,20240630,SB,51,115931,115931,
32245,20240630,SB,41,2383566,2383566,810
32257,20240630,SB,51,0,32279,
3225,20240630,N,41,0,112391,
3226,20240630,SM,51,0,236028,
32277,20240630,NM,51,0,21234,
32282,20240630,SB,51,235322,235322,
32286,20240630,NM,51,0,3040,
3228,20240630,N,41,0,119824,
32292,20240630,NM,51,0,8823,
32293,20240630,NM,51,0,12916,
32296,20240630,SL,51,391504,391504,
32306,20240630,SL,51,0,1061,
32307,20240630,NM,51,0,1815,
3230,20240630,NM,41,0,306149,
3232,20240630,N,51,0,4989,
32348,20240630,SI,51,0,16458,
32360,20240630,SB,51,0,65256,
32363,20240630,SB,51,0,105931,
3237,20240630,N,51,0,10180,
32441,20240630,N,51,0,30100,
32459,20240630,SB,51,0,150240,
32489,20240630,NM,41,492231,492231,
3248,20240630,N,51,0,17265,
324,20240630,NM,51,0,59275,
3250,20240630,N,41,930080,930080,
32526,20240630,SB,41,1654406,1654406,
32527,20240630,NM,41,0,232522,
32532,20240630,NM,41,0,48827,
32541,20240630,N,31,16847625,16847625,
32551,20240630,N,41,1103017,1103017,
3255,20240630,N,41,0,51033,
3256,20240630,SI,51,1075936,1075936,
32574,20240630,NM,41,921903,921903,
32612,20240630,N,41,1746529,1746529,
32629,20240630,SB,41,441291,441291,
32647,20240630,NM,51,680573,680573,810
3268,20240630,N,51,0,60886,
3269,20240630,N,51,0,63248,
32718,20240630,NM,41,462422,462422,
3275,20240630,N,51,0,71829,
3276,20240630,N,41,589231,589231,
32773,20240630,NM,41,7903757,7903757,
32779,20240630,NM,41,1099389,1099389,
3279,20240630,N,51,0,217998,
327,20240630,NM,51,0,41283,
32838,20240630,NM,51,0,69757,
3285,20240630,N,51,302517,302517,
3286,20240630,N,51,0,245826,
3289,20240630,N,51,0,29508,
32908,20240630,NM,51,0,19377,
32912,20240630,SM,41,392908,392908,
3292,20240630,N,51,0,120591,
3293,20240630,NM,51,0,58550,
32941,20240630,SM,51,1468236,1468236,
32961,20240630,NC,31,0,0,
32968,20240630,NM,51,0,8365,
32974,20240630,NM,41,673087,673087,
32992,20240630,N,31,34302000,34302000,
33005,20240630,NM,41,411335,411335,
33009,20240630,NM,51,0,88953,
33010,20240630,NM,51,0,110881,
33013,20240630,N,51,0,2890,
3301,20240630,SM,51,0,156295,
33026,20240630,NM,51,0,62926,
3302,20240630,N,41,0,82195,
3303,20240630,N,41,0,2289,
3305,20240630,N,51,0,80682,
33103,20240630,SB,51,0,17186,
33111,20240630,SB,41,127791,127791,
33119,20240630,NM,51,553444,553444,
33124,20240630,SM,31,158552000,158552000,
33131,20240630,N,41,0,39520,
33136,20240630,SM,51,0,122824,
33183,20240630,NM,51,0,13365,
33188,20240630,NM,41,677895,677895,
33204,20240630,NM,51,0,169431,810
3320,20240630,N,51,0,38297,
33216,20240630,NM,51,980000,980000,
33239,20240630,NC,41,0,0,
3325,20240630,N,51,309464,309464,
3327,20240630,SM,51,0,17879,
33306,20240630,NM,41,27693557,27693557,
3330,20240630,N,51,0,179373,
3335,20240630,NM,51,0,14138,
3336,20240630,SM,51,0,35675,
3337,20240630,N,51,0,307236,
33380,20240630,SM,51,0,155170,
3339,20240630,N,41,0,285871,
33418,20240630,N,41,0,87801,
3342,20240630,N,51,0,59360,
33440,20240630,NM,41,830814,830814,
33450,20240630,NM,51,0,114035,
33457,20240630,SM,41,765458,765458,
33470,20240630,NM,51,0,31676,
33492,20240630,NM,41,53216,53216,
33497,20240630,SM,31,354000,354000,
33503,20240630,NM,51,720531,720531,
33506,20240630,N,51,0,159261,
3351,20240630,N,51,0,5385,
33539,20240630,NM,41,2677293,2677293,
33552,20240630,NM,41,0,49850,
33555,20240630,N,41,13224382,13224382,
33565,20240630,N,51,0,64139,
33568,20240630,NM,51,0,7955,
33645,20240630,SI,51,0,123009,
33646,20240630,OI,2,58630,58630,
33648,20240630,OI,2,84268,84268,
33649,20240630,NC,2,0,0,
33653,20240630,OI,2,6146551,6146551,
33656,20240630,OI,2,0,15934,
33661,20240630,OI,2,63464,63464,
33664,20240630,OI,2,54727,54727,
33681,20240630,OI,2,11541,11541,
33682,20240630,OI,2,305430,305430,
33684,20240630,NC,2,0,0,
33686,20240630,OI,2,508736,508736,
3368,20240630,NM,51,0,27315,
33690,20240630,NC,2,0,0,
33692,20240630,NC,2,0,0,
33693,20240630,NC,2,0,0,
33708,20240630,NM,51,0,299111,
33739,20240630,NM,51,0,82508,
33753,20240630,NM,51,0,93690,
33758,20240630,NM,41,588784,588784,
33761,20240630,NM,51,0,98864,
3376,20240630,NM,51,0,69746,
33785,20240630,N,51,0,839972,
33794,20240630,NM,51,0,45395,
33802,20240630,SI,51,0,1550,
33803,20240630,N,41,1076129,1076129,
33805,20240630,SM,51,0,25063,
33812,20240630,N,51,0,70887,
33818,20240630,SB,51,0,887,
33823,20240630,NM,51,0,235130,
33831,20240630,SB,51,0,14750,
33832,20240630,NM,51,0,36693,
33849,20240630,N,41,1272311,1272311,
3384,20240630,N,51,0,123507,
33851,20240630,NM,51,0,11428,
33855,20240630,N,41,0,252,
33859,20240630,NM,51,0,144464,
33860,20240630,N,51,1534680,1534680,
33867,20240630,SM,41,842767,842767,
33879,20240630,NC,41,0,0,
3387,20240630,NM,51,465306,465306,
33880,20240630,NM,51,0,20417,
3388,20240630,N,51,0,81851,
33893,20240630,SM,31,2529424,2529424,
3389,20240630,SM,51,396165,396165,
33905,20240630,SM,41,1974316,1974316,
33922,20240630,SB,51,0,42205,
33926,20240630,NM,51,0,36566,
33928,20240630,N,51,262683,262683,
33935,20240630,N,41,3038809,3038809,
33947,20240630,N,41,310423,310423,
33959,20240630,N,51,0,47112,
33962,20240630,NC,41,0,0,
3399,20240630,SM,51,0,20331,
3400,20240630,N,51,0,109557,
34010,20240630,NM,51,0,297897,
34011,20240630,N,41,859616,859616,
34014,20240630,N,51,0,27561,
3401,20240630,N,51,0,26788,
34020,20240630,SM,41,0,21603,
34023,20240630,NM,51,0,68287,
34038,20240630,NM,51,0,93473,
34040,20240630,SM,51,0,52048,
34047,20240630,NM,41,459970,459970,
34052,20240630,NM,41,0,71336,
34056,20240630,NC,41,0,0,
34057,20240630,NC,51,0,0,
34058,20240630,SI,51,0,19817,
3405,20240630,SM,51,1702259,1702259,
34065,20240630,NC,51,0,0,
34068,20240630,N,51,613977,613977,
34069,20240630,N,41,0,3662,
34073,20240630,N,41,678972,678972,
34074,20240630,NM,51,0,95365,
340,20240630,NM,51,0,349430,
34108,20240630,NM,51,0,252521,
34120,20240630,NM,41,1069828,1069828,
34146,20240630,NM,51,0,98052,
34147,20240630,SM,51,692033,692033,
34148,20240630,SM,51,0,79911,
34150,20240630,NM,51,0,104344,
34160,20240630,NM,51,0,69209,
34162,20240630,NM,51,0,44796,
34171,20240630,NM,51,0,55655,
34193,20240630,NM,51,0,96517,
34207,20240630,N,51,308602,308602,810
34210,20240630,NM,51,295663,295663,
34211,20240630,SM,51,224177,224177,
34217,20240630,SM,41,2377912,2377912,810
34221,20240630,N,31,49034000,49034000,
34229,20240630,NM,51,0,145956,
34233,20240630,NM,51,0,170188,
34240,20240630,NM,51,0,72163,
34252,20240630,SM,41,401496,401496,
34254,20240630,NM,51,525336,525336,
34259,20240630,NM,41,0,127140,
34294,20240630,NM,41,634954,634954,
342,20240630,SM,51,0,71875,
3430,20240630,SM,41,2440577,2440577,
34313,20240630,NM,41,0,2028,
34319,20240630,N,51,412374,412374,
34331,20240630,N,51,0,250,
34334,20240630,NM,51,0,21711,
34352,20240630,N,41,270658,270658,
34363,20240630,NM,51,229248,229248,
34383,20240630,NM,41,9620049,9620049,
34384,20240630,NM,51,0,121634,
34386,20240630,NM,51,0,16193,
34393,20240630,NM,51,0,32094,
34394,20240630,N,51,0,36028,
34395,20240630,N,41,673263,673263,
34401,20240630,NM,51,334646,334646,
34403,20240630,SM,41,532886,532886,
34404,20240630,NM,51,225786,225786,
34407,20240630,NM,51,0,42883,
34409,20240630,NM,51,0,59089,
3440,20240630,NM,51,656040,656040,
34415,20240630,SB,51,31883,31883,
34416,20240630,SM,51,0,57338,
34422,20240630,SM,41,0,233796,
34441,20240630,NM,51,0,17378,
34444,20240630,SM,41,6011496,6011496,
34455,20240630,N,51,0,24900,
34456,20240630,SI,51,0,286199,
34457,20240630,SM,51,0,52391,
34460,20240630,NM,51,0,70073,
34465,20240630,NC,31,0,0,
34478,20240630,N,51,0,1750,
34488,20240630,NM,51,0,33024,
34489,20240630,N,41,0,128930,
34496,20240630,NM,51,0,260219,
34507,20240630,SB,41,3725252,3725252,
34517,20240630,NM,51,0,64278,
34519,20240630,NM,41,765649,765649,
34526,20240630,NM,41,0,24800,
34533,20240630,NM,51,649312,649312,
34535,20240630,N,51,0,200343,
34548,20240630,N,51,0,37408,
34562,20240630,SM,51,772981,772981,
34566,20240630,NM,51,0,42657,
34585,20240630,SI,51,0,43469,
34588,20240630,NC,41,0,0,
34589,20240630,SM,41,6441948,6441948,810
34598,20240630,NM,41,2016671,2016671,
34599,20240630,NM,51,0,309634,
34603,20240630,NM,41,951239,951239,
34606,20240630,NM,41,0,66711,
34607,20240630,NM,51,1126220,1126220,
34610,20240630,NM,51,0,46584,
34618,20240630,NM,51,981811,981811,
34619,20240630,NM,51,0,165,
34627,20240630,NM,41,0,261300,
34629,20240630,NC,51,0,0,
34643,20240630,NM,51,0,187740,
34644,20240630,NM,51,0,36890,
34656,20240630,N,51,428906,428906,
34662,20240630,N,51,0,71466,
34666,20240630,NM,51,0,36330,
34681,20240630,N,41,438121,438121,
34685,20240630,NM,41,0,200007,
34686,20240630,NM,51,0,26024,
34697,20240630,NM,31,919651,919651,
34699,20240630,SM,41,1559700,1559700,
34710,20240630,SB,51,0,250,
34711,20240630,SI,51,0,6140,
34717,20240630,N,41,945127,945127,
34719,20240630,NM,51,0,118988,810
34728,20240630,NM,51,330792,330792,
34732,20240630,NC,51,0,0,
34742,20240630,SM,41,2272267,2272267,
34748,20240630,SB,51,0,493,
34752,20240630,NM,51,0,26346,
34755,20240630,N,51,318619,318619,
34759,20240630,SM,51,0,117667,
34760,20240630,SM,51,0,56495,
34775,20240630,N,41,4415090,4415090,
34778,20240630,NM,51,0,55589,
34781,20240630,NM,51,230320,230320,
34784,20240630,NM,51,0,90557,
34786,20240630,NM,51,0,78589,
34788,20240630,NM,41,2572221,2572221,
34799,20240630,SB,51,0,1750,
34803,20240630,NM,51,0,314697,
34805,20240630,SM,51,621768,621768,
34811,20240630,SM,41,0,276035,
34813,20240630,NC,41,0,0,
34836,20240630,SM,41,811371,811371,
34847,20240630,SM,41,0,126260,
34849,20240630,SM,41,0,97959,
34857,20240630,NM,51,0,24952,
34860,20240630,NM,51,0,44095,
34876,20240630,N,51,0,182615,
34885,20240630,SM,41,786954,786954,
34888,20240630,NM,41,581770,581770,
34890,20240630,SM,41,0,74801,
34900,20240630,NM,51,0,14421,
34908,20240630,NM,51,745470,745470,
34918,20240630,N,51,0,67414,
34930,20240630,NM,51,0,35486,
34936,20240630,NM,41,0,292515,
34938,20240630,SM,51,0,16414,
34953,20240630,NM,41,276928,276928,
34955,20240630,N,51,0,224835,
34966,20240630,NM,51,0,313378,
34967,20240630,SM,41,3828001,3828001,
34968,20240630,SM,31,31220000,31220000,
34969,20240630,SI,51,0,191394,
34973,20240630,NM,51,0,132571,
34978,20240630,NM,51,0,231468,810
34980,20240630,NM,41,811202,811202,
34995,20240630,NM,51,0,13096,
34997,20240630,N,51,198730,198730,
34998,20240630,NM,51,317000,317000,
35014,20240630,NM,51,59022,59022,
35015,20240630,N,51,0,119031,
35019,20240630,NM,51,0,33586,
35020,20240630,NM,51,0,187518,
35029,20240630,NM,51,0,90202,
35031,20240630,SM,51,0,72692,
35033,20240630,NM,51,0,67347,
35052,20240630,N,51,0,159378,
35056,20240630,NM,41,0,36117,
35060,20240630,SM,51,0,17003,
35063,20240630,NC,41,0,0,
35075,20240630,NM,41,0,0,
35084,20240630,SM,51,0,25885,
35094,20240630,NM,51,0,3799,
35095,20240630,NM,41,6840197,6840197,810
35101,20240630,SM,51,0,50848,
35103,20240630,NM,51,0,51419,
3510,20240630,N,31,781300000,781300000,
35111,20240630,NM,51,0,207730,
35115,20240630,SB,41,0,43721,
35117,20240630,NM,51,0,77348,
35118,20240630,NM,51,0,21725,
3511,20240630,N,31,598621000,598621000,
35131,20240630,NM,41,0,170463,
35138,20240630,NM,51,0,190905,
35139,20240630,SI,51,0,169731,
35141,20240630,NM,41,324498,324498,
35151,20240630,NM,51,0,202612,
35154,20240630,SB,51,0,95204,
35157,20240630,SB,51,128905,128905,
