CERT,NAME,date,Outcome status,history_eligible,exclusion_reason
12444,STATE BANK OF COLD SPRING,2024-09-30,Usable adjacent outcome,True,Eligible
12457,CITIZENS BANK OF EDINA,2024-03-31,Usable adjacent outcome,True,Eligible
12457,CITIZENS BANK OF EDINA,2024-06-30,Usable adjacent outcome,True,Eligible
12457,CITIZENS BANK OF EDINA,2024-09-30,Usable adjacent outcome,True,Eligible
12484,FIRST OKLAHOMA BANK,2024-03-31,Usable adjacent outcome,True,Eligible
12484,FIRST OKLAHOMA BANK,2024-06-30,Usable adjacent outcome,True,Eligible
12484,FIRST OKLAHOMA BANK,2024-09-30,Usable adjacent outcome,True,Eligible
12485,PAYNE COUNTY BANK,2024-03-31,Usable adjacent outcome,True,Eligible
12485,PAYNE COUNTY BANK,2024-06-30,Usable adjacent outcome,True,Eligible
12485,PAYNE COUNTY BANK,2024-09-30,Usable adjacent outcome,True,Eligible
12493,PREMIER BANK NATIONAL ASSN,2024-03-31,Usable adjacent outcome,True,Eligible
12493,PREMIER BANK NATIONAL ASSN,2024-06-30,Usable adjacent outcome,True,Eligible
12493,PREMIER BANK NATIONAL ASSN,2024-09-30,Usable adjacent outcome,True,Eligible
12501,CITIZENS STATE BANK,2024-03-31,Usable adjacent outcome,True,Eligible
12501,CITIZENS STATE BANK,2024-06-30,Usable adjacent outcome,True,Eligible
12501,CITIZENS STATE BANK,2024-09-30,Usable adjacent outcome,True,Eligible
12506,INDUSTRY STATE BANK,2024-03-31,Usable adjacent outcome,True,Eligible
12506,INDUSTRY STATE BANK,2024-06-30,Usable adjacent outcome,True,Eligible
12506,INDUSTRY STATE BANK,2024-09-30,Usable adjacent outcome,True,Eligible
12511,ALLIANCE BANK,2024-03-31,Usable adjacent outcome,True,Eligible
12511,ALLIANCE BANK,2024-06-30,Usable adjacent outcome,True,Eligible
12511,ALLIANCE BANK,2024-09-30,Usable adjacent outcome,True,Eligible
12512,COMMUNITY FIRST BANK,2024-03-31,Usable adjacent outcome,True,Eligible
12512,COMMUNITY FIRST BANK,2024-06-30,Usable adjacent outcome,True,Eligible
12512,COMMUNITY FIRST BANK,2024-09-30,Usable adjacent outcome,True,Eligible
12513,PARTNERS BANK OF WISCONSIN,2024-03-31,Usable adjacent outcome,True,Eligible
12513,PARTNERS BANK OF WISCONSIN,2024-06-30,Usable adjacent outcome,True,Eligible
12513,PARTNERS BANK OF WISCONSIN,2024-09-30,Usable adjacent outcome,True,Eligible
12514,IXONIA BANK,2024-03-31,Usable adjacent outcome,True,Eligible
12514,IXONIA BANK,2024-06-30,Usable adjacent outcome,True,Eligible
12514,IXONIA BANK,2024-09-30,Usable adjacent outcome,True,Eligible
12517,BANK FIVE NINE,2024-03-31,Usable adjacent outcome,True,Eligible
12517,BANK FIVE NINE,2024-06-30,Usable adjacent outcome,True,Eligible
12517,BANK FIVE NINE,2024-09-30,Usable adjacent outcome,True,Eligible
12531,PEOPLES BANK,2024-03-31,Usable adjacent outcome,True,Eligible
12531,PEOPLES BANK,2024-06-30,Usable adjacent outcome,True,Eligible
12531,PEOPLES BANK,2024-09-30,Usable adjacent outcome,True,Eligible
12549,BANK OF CALHOUN COUNTY,2024-03-31,Usable adjacent outcome,True,Eligible
12549,BANK OF CALHOUN COUNTY,2024-06-30,Usable adjacent outcome,True,Eligible
12549,BANK OF CALHOUN COUNTY,2024-09-30,Usable adjacent outcome,True,Eligible
12585,HOPETON STATE BANK,2024-03-31,Usable adjacent outcome,True,Eligible
12585,HOPETON STATE BANK,2024-06-30,Usable adjacent outcome,True,Eligible
12585,HOPETON STATE BANK,2024-09-30,Usable adjacent outcome,True,Eligible
12591,CONVERSE COUNTY BANK,2024-03-31,Usable adjacent outcome,True,Eligible
12591,CONVERSE COUNTY BANK,2024-06-30,Usable adjacent outcome,True,Eligible
12591,CONVERSE COUNTY BANK,2024-09-30,Usable adjacent outcome,True,Eligible
12592,SECURITY STATE BANK,2024-03-31,Usable adjacent outcome,True,Eligible
12592,SECURITY STATE BANK,2024-06-30,Usable adjacent outcome,True,Eligible
12592,SECURITY STATE BANK,2024-09-30,Usable adjacent outcome,True,Eligible
12594,PUEBLO BANK&TRUST CO,2024-03-31,Usable adjacent outcome,True,Eligible
12594,PUEBLO BANK&TRUST CO,2024-06-30,Usable adjacent outcome,True,Eligible
12594,PUEBLO BANK&TRUST CO,2024-09-30,Usable adjacent outcome,True,Eligible
12602,FARMERS&DROVERS BANK,2024-03-31,Usable adjacent outcome,True,Eligible
12602,FARMERS&DROVERS BANK,2024-06-30,Usable adjacent outcome,True,Eligible
12602,FARMERS&DROVERS BANK,2024-09-30,Usable adjacent outcome,True,Eligible
12608,CITY BANK&TRUST CO,2024-03-31,Usable adjacent outcome,True,Eligible
12608,CITY BANK&TRUST CO,2024-06-30,Usable adjacent outcome,True,Eligible
12608,CITY BANK&TRUST CO,2024-09-30,Usable adjacent outcome,True,Eligible
12609,PATTERSON STATE BANK,2024-03-31,Usable adjacent outcome,True,Eligible
12609,PATTERSON STATE BANK,2024-06-30,Usable adjacent outcome,True,Eligible
12609,PATTERSON STATE BANK,2024-09-30,Usable adjacent outcome,True,Eligible
12611,EVANGELINE BANK&TRUST CO,2024-03-31,Usable adjacent outcome,True,Eligible
12611,EVANGELINE BANK&TRUST CO,2024-06-30,Usable adjacent outcome,True,Eligible
12611,EVANGELINE BANK&TRUST CO,2024-09-30,Usable adjacent outcome,True,Eligible
12614,ORIGIN BANK,2024-03-31,Usable adjacent outcome,True,Eligible
12614,ORIGIN BANK,2024-06-30,Usable adjacent outcome,True,Eligible
12614,ORIGIN BANK,2024-09-30,Usable adjacent outcome,True,Eligible
12616,LEGENDS BANK,2024-03-31,Usable adjacent outcome,True,Eligible
12616,LEGENDS BANK,2024-06-30,Usable adjacent outcome,True,Eligible
12616,LEGENDS BANK,2024-09-30,Usable adjacent outcome,True,Eligible
12627,BANK OF WASHINGTON,2024-03-31,Usable adjacent outcome,True,Eligible
12627,BANK OF WASHINGTON,2024-06-30,Usable adjacent outcome,True,Eligible
12627,BANK OF WASHINGTON,2024-09-30,Usable adjacent outcome,True,Eligible
12633,CENTRAL TRUST BANK,2024-03-31,Usable adjacent outcome,True,Eligible
12633,CENTRAL TRUST BANK,2024-06-30,Usable adjacent outcome,True,Eligible
12633,CENTRAL TRUST BANK,2024-09-30,Usable adjacent outcome,True,Eligible
12661,GREENLEAF BANK,2024-03-31,Usable adjacent outcome,True,Eligible
12661,GREENLEAF BANK,2024-06-30,Usable adjacent outcome,True,Eligible
12661,GREENLEAF BANK,2024-09-30,Usable adjacent outcome,True,Eligible
12694,CITIZENS COMMUNITY BANK,2024-03-31,Usable adjacent outcome,True,Eligible
12694,CITIZENS COMMUNITY BANK,2024-06-30,Usable adjacent outcome,True,Eligible
12694,CITIZENS COMMUNITY BANK,2024-09-30,Usable adjacent outcome,True,Eligible
12706,STATE BANK,2024-03-31,Usable adjacent outcome,True,Eligible
12706,STATE BANK,2024-06-30,Usable adjacent outcome,True,Eligible
12706,STATE BANK,2024-09-30,Usable adjacent outcome,True,Eligible
12717,BRIDGE COMMUNITY BANK,2024-03-31,Usable adjacent outcome,True,Eligible
12717,BRIDGE COMMUNITY BANK,2024-06-30,Usable adjacent outcome,True,Eligible
12717,BRIDGE COMMUNITY BANK,2024-09-30,Usable adjacent outcome,True,Eligible
12722,SICILY ISLAND STATE BANK,2024-03-31,Usable adjacent outcome,True,Eligible
12722,SICILY ISLAND STATE BANK,2024-06-30,Usable adjacent outcome,True,Eligible
12722,SICILY ISLAND STATE BANK,2024-09-30,Usable adjacent outcome,True,Eligible
12745,BANK OF PRAGUE,2024-03-31,Usable adjacent outcome,True,Eligible
12745,BANK OF PRAGUE,2024-06-30,Usable adjacent outcome,True,Eligible
12745,BANK OF PRAGUE,2024-09-30,Usable adjacent outcome,True,Eligible
12757,FIRST STATE BANK,2024-03-31,Usable adjacent outcome,True,Eligible
12757,FIRST STATE BANK,2024-06-30,Usable adjacent outcome,True,Eligible
12757,FIRST STATE BANK,2024-09-30,Usable adjacent outcome,True,Eligible
12758,FARMERS STB ALLEN OKLAHOMA,2024-03-31,Usable adjacent outcome,True,Eligible
12758,FARMERS STB ALLEN OKLAHOMA,2024-06-30,Usable adjacent outcome,True,Eligible
12758,FARMERS STB ALLEN OKLAHOMA,2024-09-30,Usable adjacent outcome,True,Eligible
12761,F&M BANK,2024-03-31,Usable adjacent outcome,True,Eligible
12761,F&M BANK,2024-06-30,Usable adjacent outcome,True,Eligible
12761,F&M BANK,2024-09-30,Usable adjacent outcome,True,Eligible
12769,FIRST UNITED BANK,2024-03-31,Usable adjacent outcome,True,Eligible
12769,FIRST UNITED BANK,2024-06-30,Usable adjacent outcome,True,Eligible
12769,FIRST UNITED BANK,2024-09-30,Usable adjacent outcome,True,Eligible
12788,BARABOO STATE BANK,2024-03-31,Usable adjacent outcome,True,Eligible
12788,BARABOO STATE BANK,2024-06-30,Usable adjacent outcome,True,Eligible
12788,BARABOO STATE BANK,2024-09-30,Usable adjacent outcome,True,Eligible
12814,PEOPLES STATE BANK,2024-03-31,Usable adjacent outcome,True,Eligible
12814,PEOPLES STATE BANK,2024-06-30,Usable adjacent outcome,True,Eligible
12814,PEOPLES STATE BANK,2024-09-30,Usable adjacent outcome,True,Eligible
12815,HOME STB NA,2024-03-31,Usable adjacent outcome,True,Eligible
12815,HOME STB NA,2024-06-30,Usable adjacent outcome,True,Eligible
12815,HOME STB NA,2024-09-30,Usable adjacent outcome,True,Eligible
12828,FARMERS BANK FRANKFORT IN,2024-03-31,Usable adjacent outcome,True,Eligible
12828,FARMERS BANK FRANKFORT IN,2024-06-30,Usable adjacent outcome,True,Eligible
12828,FARMERS BANK FRANKFORT IN,2024-09-30,Usable adjacent outcome,True,Eligible
12836,FIRST STATE BANK OF PORTER,2024-03-31,Usable adjacent outcome,True,Eligible
12836,FIRST STATE BANK OF PORTER,2024-06-30,Usable adjacent outcome,True,Eligible
12836,FIRST STATE BANK OF PORTER,2024-09-30,Usable adjacent outcome,True,Eligible
12839,FIRST FARMERS BANK&TRUST CO,2024-03-31,Usable adjacent outcome,True,Eligible
12839,FIRST FARMERS BANK&TRUST CO,2024-06-30,Usable adjacent outcome,True,Eligible
12839,FIRST FARMERS BANK&TRUST CO,2024-09-30,Usable adjacent outcome,True,Eligible
12854,CENTIER BANK,2024-03-31,Usable adjacent outcome,True,Eligible
12854,CENTIER BANK,2024-06-30,Usable adjacent outcome,True,Eligible
12854,CENTIER BANK,2024-09-30,Usable adjacent outcome,True,Eligible
12855,FARMERS STATE BANK,2024-03-31,Usable adjacent outcome,True,Eligible
12855,FARMERS STATE BANK,2024-06-30,Usable adjacent outcome,True,Eligible
12855,FARMERS STATE BANK,2024-09-30,Usable adjacent outcome,True,Eligible
12857,DENVER SAVINGS BANK,2024-03-31,Usable adjacent outcome,True,Eligible
12857,DENVER SAVINGS BANK,2024-06-30,Usable adjacent outcome,True,Eligible
12857,DENVER SAVINGS BANK,2024-09-30,Usable adjacent outcome,True,Eligible
12858,FARMERS TRUST&SAVINGS BANK,2024-03-31,Usable adjacent outcome,True,Eligible
12858,FARMERS TRUST&SAVINGS BANK,2024-06-30,Usable adjacent outcome,True,Eligible
12858,FARMERS TRUST&SAVINGS BANK,2024-09-30,Usable adjacent outcome,True,Eligible
12865,SWEDISH-AMERICAN STATE BANK,2024-03-31,Usable adjacent outcome,True,Eligible
12865,SWEDISH-AMERICAN STATE BANK,2024-06-30,Usable adjacent outcome,True,Eligible
12865,SWEDISH-AMERICAN STATE BANK,2024-09-30,Usable adjacent outcome,True,Eligible
12869,FARMERS BANK&TRUST CO,2024-03-31,Usable adjacent outcome,True,Eligible
12869,FARMERS BANK&TRUST CO,2024-06-30,Usable adjacent outcome,True,Eligible
12869,FARMERS BANK&TRUST CO,2024-09-30,Usable adjacent outcome,True,Eligible
12874,KATAHDIN TRUST CO,2024-03-31,Usable adjacent outcome,True,Eligible
12874,KATAHDIN TRUST CO,2024-06-30,Usable adjacent outcome,True,Eligible
12874,KATAHDIN TRUST CO,2024-09-30,Usable adjacent outcome,True,Eligible
12885,PEOPLES BANK,2024-03-31,Usable adjacent outcome,True,Eligible
12885,PEOPLES BANK,2024-06-30,Usable adjacent outcome,True,Eligible
12885,PEOPLES BANK,2024-09-30,Usable adjacent outcome,True,Eligible
12893,FIRST STATE BANK OF DECATUR,2024-03-31,Usable adjacent outcome,True,Eligible
12893,FIRST STATE BANK OF DECATUR,2024-06-30,Usable adjacent outcome,True,Eligible
12893,FIRST STATE BANK OF DECATUR,2024-09-30,Usable adjacent outcome,True,Eligible
12899,MAYVILLE STATE BANK,2024-03-31,Usable adjacent outcome,True,Eligible
12899,MAYVILLE STATE BANK,2024-06-30,Usable adjacent outcome,True,Eligible
12899,MAYVILLE STATE BANK,2024-09-30,Usable adjacent outcome,True,Eligible
12923,BREMER BANK NATIONAL ASSN,2024-03-31,Usable adjacent outcome,True,Eligible
12923,BREMER BANK NATIONAL ASSN,2024-06-30,Usable adjacent outcome,True,Eligible
12923,BREMER BANK NATIONAL ASSN,2024-09-30,Usable adjacent outcome,True,Eligible
12944,ORANGE BANK&TRUST CO,2024-03-31,Usable adjacent outcome,True,Eligible
12944,ORANGE BANK&TRUST CO,2024-06-30,Usable adjacent outcome,True,Eligible
12944,ORANGE BANK&TRUST CO,2024-09-30,Usable adjacent outcome,True,Eligible
12956,BANK OF RICHMONDVILLE,2024-03-31,Usable adjacent outcome,True,Eligible
12956,BANK OF RICHMONDVILLE,2024-06-30,Usable adjacent outcome,True,Eligible
12956,BANK OF RICHMONDVILLE,2024-09-30,Usable adjacent outcome,True,Eligible
12959,CATTARAUGUS COUNTY BANK,2024-03-31,Usable adjacent outcome,True,Eligible
12959,CATTARAUGUS COUNTY BANK,2024-06-30,Usable adjacent outcome,True,Eligible
12959,CATTARAUGUS COUNTY BANK,2024-09-30,Usable adjacent outcome,True,Eligible
12969,UNION BANK CO,2024-03-31,Usable adjacent outcome,True,Eligible
12969,UNION BANK CO,2024-06-30,Usable adjacent outcome,True,Eligible
12969,UNION BANK CO,2024-09-30,Usable adjacent outcome,True,Eligible
12978,RICHWOOD BANKING CO,2024-03-31,Usable adjacent outcome,True,Eligible
12978,RICHWOOD BANKING CO,2024-06-30,Usable adjacent outcome,True,Eligible
12978,RICHWOOD BANKING CO,2024-09-30,Usable adjacent outcome,True,Eligible
12980,CORN CITY STATE BANK,2024-03-31,Usable adjacent outcome,True,Eligible
12980,CORN CITY STATE BANK,2024-06-30,Usable adjacent outcome,True,Eligible
12980,CORN CITY STATE BANK,2024-09-30,Usable adjacent outcome,True,Eligible
12982,CIVISTA BANK,2024-03-31,Usable adjacent outcome,True,Eligible
12982,CIVISTA BANK,2024-06-30,Usable adjacent outcome,True,Eligible
12982,CIVISTA BANK,2024-09-30,Usable adjacent outcome,True,Eligible
12985,ELDERTON STATE BANK,2024-03-31,Usable adjacent outcome,True,Eligible
12985,ELDERTON STATE BANK,2024-06-30,Usable adjacent outcome,True,Eligible
12985,ELDERTON STATE BANK,2024-09-30,Usable adjacent outcome,True,Eligible
13000,ENNIS STATE BANK,2024-03-31,Usable adjacent outcome,True,Eligible
13000,ENNIS STATE BANK,2024-06-30,Usable adjacent outcome,True,Eligible
13000,ENNIS STATE BANK,2024-09-30,Usable adjacent outcome,True,Eligible
13006,PECOS COUNTY STATE BANK,2024-03-31,Usable adjacent outcome,True,Eligible
13006,PECOS COUNTY STATE BANK,2024-06-30,Usable adjacent outcome,True,Eligible
13006,PECOS COUNTY STATE BANK,2024-09-30,Usable adjacent outcome,True,Eligible
13012,FIRST COMMUNITY BANK,2024-03-31,Usable adjacent outcome,True,Eligible
13012,FIRST COMMUNITY BANK,2024-06-30,Usable adjacent outcome,True,Eligible
13012,FIRST COMMUNITY BANK,2024-09-30,Usable adjacent outcome,True,Eligible
13018,MINERS&MERCHANTS BANK,2024-03-31,Usable adjacent outcome,True,Eligible
13018,MINERS&MERCHANTS BANK,2024-06-30,Usable adjacent outcome,True,Eligible
13018,MINERS&MERCHANTS BANK,2024-09-30,Usable adjacent outcome,True,Eligible
13020,FIRST EXCHANGE BANK,2024-03-31,Usable adjacent outcome,True,Eligible
13020,FIRST EXCHANGE BANK,2024-06-30,Usable adjacent outcome,True,Eligible
13020,FIRST EXCHANGE BANK,2024-09-30,Usable adjacent outcome,True,Eligible
13025,FARMERS SAVINGS BANK,2024-03-31,Usable adjacent outcome,True,Eligible
13025,FARMERS SAVINGS BANK,2024-06-30,Usable adjacent outcome,True,Eligible
13025,FARMERS SAVINGS BANK,2024-09-30,Usable adjacent outcome,True,Eligible
13030,OAKWOOD BANK,2024-03-31,Usable adjacent outcome,True,Eligible
13030,OAKWOOD BANK,2024-06-30,Usable adjacent outcome,True,Eligible
13030,OAKWOOD BANK,2024-09-30,Usable adjacent outcome,True,Eligible
13032,CITIZENS FIRST BANK,2024-03-31,Usable adjacent outcome,True,Eligible
13032,CITIZENS FIRST BANK,2024-06-30,Usable adjacent outcome,True,Eligible
13032,CITIZENS FIRST BANK,2024-09-30,Usable adjacent outcome,True,Eligible
13033,FARMERS STB OF WAUPACA,2024-03-31,Usable adjacent outcome,True,Eligible
13033,FARMERS STB OF WAUPACA,2024-06-30,Usable adjacent outcome,True,Eligible
13033,FARMERS STB OF WAUPACA,2024-09-30,Usable adjacent outcome,True,Eligible
13054,PARK BANK NATIONAL ASSN,2024-03-31,Usable adjacent outcome,True,Eligible
13054,PARK BANK NATIONAL ASSN,2024-06-30,Usable adjacent outcome,True,Eligible
13054,PARK BANK NATIONAL ASSN,2024-09-30,Usable adjacent outcome,True,Eligible
13055,CITIZENS BANK,2024-03-31,Usable adjacent outcome,True,Eligible
13055,CITIZENS BANK,2024-06-30,Usable adjacent outcome,True,Eligible
13055,CITIZENS BANK,2024-09-30,Usable adjacent outcome,True,Eligible
13058,HIAWATHA NATIONAL BANK,2024-03-31,Usable adjacent outcome,True,Eligible
13058,HIAWATHA NATIONAL BANK,2024-06-30,Usable adjacent outcome,True,Eligible
13058,HIAWATHA NATIONAL BANK,2024-09-30,Usable adjacent outcome,True,Eligible
13063,KENNEBUNK SAVINGS BANK,2024-03-31,Usable adjacent outcome,True,Eligible
13063,KENNEBUNK SAVINGS BANK,2024-06-30,Usable adjacent outcome,True,Eligible
13063,KENNEBUNK SAVINGS BANK,2024-09-30,Usable adjacent outcome,True,Eligible
13068,COMMUNITY BANK&TRUST,2024-03-31,Usable adjacent outcome,True,Eligible
13068,COMMUNITY BANK&TRUST,2024-06-30,Usable adjacent outcome,True,Eligible
13068,COMMUNITY BANK&TRUST,2024-09-30,Usable adjacent outcome,True,Eligible
13071,TOWN&COUNTRY BANK,2024-03-31,Usable adjacent outcome,True,Eligible
13071,TOWN&COUNTRY BANK,2024-06-30,Usable adjacent outcome,True,Eligible
13071,TOWN&COUNTRY BANK,2024-09-30,Usable adjacent outcome,True,Eligible
13080,ALGONQUIN STATE BANK,2024-03-31,Usable adjacent outcome,True,Eligible
13080,ALGONQUIN STATE BANK,2024-06-30,No later report in snapshot,True,Eligible
13083,FIRST WESTERN BANK,2024-03-31,Usable adjacent outcome,True,Eligible
13083,FIRST WESTERN BANK,2024-06-30,Usable adjacent outcome,True,Eligible
13083,FIRST WESTERN BANK,2024-09-30,Usable adjacent outcome,True,Eligible
13102,LAKE CITY BANK,2024-03-31,Usable adjacent outcome,True,Eligible
13102,LAKE CITY BANK,2024-06-30,Usable adjacent outcome,True,Eligible
13102,LAKE CITY BANK,2024-09-30,Usable adjacent outcome,True,Eligible
13107,CITIZENS STB NEW CASTLE,2024-03-31,Usable adjacent outcome,True,Eligible
13107,CITIZENS STB NEW CASTLE,2024-06-30,Usable adjacent outcome,True,Eligible
13107,CITIZENS STB NEW CASTLE,2024-09-30,Usable adjacent outcome,True,Eligible
13109,JACKSON COUNTY BANK,2024-03-31,Usable adjacent outcome,True,Eligible
13109,JACKSON COUNTY BANK,2024-06-30,Usable adjacent outcome,True,Eligible
13109,JACKSON COUNTY BANK,2024-09-30,Usable adjacent outcome,True,Eligible
13111,HENDRICKS COUNTY B&T CO,2024-03-31,Usable adjacent outcome,True,Eligible
13111,HENDRICKS COUNTY B&T CO,2024-06-30,Usable adjacent outcome,True,Eligible
13111,HENDRICKS COUNTY B&T CO,2024-09-30,Usable adjacent outcome,True,Eligible
13112,OWEN COUNTY STATE BANK,2024-03-31,Usable adjacent outcome,True,Eligible
13112,OWEN COUNTY STATE BANK,2024-06-30,Usable adjacent outcome,True,Eligible
13112,OWEN COUNTY STATE BANK,2024-09-30,Usable adjacent outcome,True,Eligible
13113,PEOPLES TRUST&SAVINGS BANK,2024-03-31,Usable adjacent outcome,True,Eligible
13113,PEOPLES TRUST&SAVINGS BANK,2024-06-30,Usable adjacent outcome,True,Eligible
13113,PEOPLES TRUST&SAVINGS BANK,2024-09-30,Usable adjacent outcome,True,Eligible
13130,FRIENDSHIP STATE BANK,2024-03-31,Usable adjacent outcome,True,Eligible
13130,FRIENDSHIP STATE BANK,2024-06-30,Usable adjacent outcome,True,Eligible
13130,FRIENDSHIP STATE BANK,2024-09-30,Usable adjacent outcome,True,Eligible
13157,KANZA BANK,2024-03-31,Usable adjacent outcome,True,Eligible
13157,KANZA BANK,2024-06-30,Usable adjacent outcome,True,Eligible
13157,KANZA BANK,2024-09-30,Usable adjacent outcome,True,Eligible
13167,BANK OF CLARKSON,2024-03-31,Usable adjacent outcome,True,Eligible
13167,BANK OF CLARKSON,2024-06-30,Usable adjacent outcome,True,Eligible
13167,BANK OF CLARKSON,2024-09-30,Usable adjacent outcome,True,Eligible
13179,FIRST COMMUNITY BANK,2024-03-31,Usable adjacent outcome,True,Eligible
13179,FIRST COMMUNITY BANK,2024-06-30,Usable adjacent outcome,True,Eligible
13179,FIRST COMMUNITY BANK,2024-09-30,Usable adjacent outcome,True,Eligible
13195,UNION STATE BANK OF HAZEN,2024-03-31,Usable adjacent outcome,True,Eligible
13195,UNION STATE BANK OF HAZEN,2024-06-30,Usable adjacent outcome,True,Eligible
13195,UNION STATE BANK OF HAZEN,2024-09-30,Usable adjacent outcome,True,Eligible
13196,PEOPLES STATE BANK,2024-03-31,Usable adjacent outcome,True,Eligible
13196,PEOPLES STATE BANK,2024-06-30,Usable adjacent outcome,True,Eligible
13196,PEOPLES STATE BANK,2024-09-30,Usable adjacent outcome,True,Eligible
13198,CORNERSTONE BANK,2024-03-31,Usable adjacent outcome,True,Eligible
13198,CORNERSTONE BANK,2024-06-30,Usable adjacent outcome,True,Eligible
