CERT,date,Ridge,MLP,Low equity/assets,Largest deposits,PCA,Isolation Forest 42,Isolation Forest 7,Isolation Forest 99,Autoencoder 42,Autoencoder 7,Autoencoder 99,PCA without size,Isolation Forest 42 without size,Isolation Forest 7 without size,Isolation Forest 99 without size,Autoencoder 42 without size,Autoencoder 7 without size,Autoencoder 99 without size
1622,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1639,2024-03-31,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True
1639,2024-06-30,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True
1639,2024-09-30,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True
1654,2024-03-31,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True
1654,2024-06-30,False,False,True,False,False,False,False,False,True,True,True,False,False,False,True,True,True,True
1654,2024-09-30,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True
1655,2024-03-31,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1655,2024-06-30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1655,2024-09-30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1660,2024-03-31,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1660,2024-06-30,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1660,2024-09-30,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1673,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1673,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1673,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1675,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1675,2024-06-30,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1675,2024-09-30,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1678,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1678,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1678,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1686,2024-03-31,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1686,2024-06-30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1686,2024-09-30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1687,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1687,2024-06-30,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1687,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1693,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1693,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1693,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1696,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1696,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1696,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1700,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1700,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1700,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1705,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1705,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1705,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1711,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1711,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1711,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1713,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1713,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1713,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1715,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1715,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1715,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1720,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1720,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1720,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1730,2024-03-31,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
1730,2024-06-30,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True
1730,2024-09-30,True,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True
1735,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1735,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1735,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1745,2024-03-31,True,False,False,False,False,True,True,True,False,False,False,False,True,True,True,False,False,False
1745,2024-06-30,True,False,False,False,False,True,True,True,False,False,False,False,True,True,True,False,False,False
1745,2024-09-30,True,False,False,False,False,True,True,True,False,False,False,False,True,True,True,False,False,False
1753,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1753,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1753,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1756,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1756,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1756,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1768,2024-03-31,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
