CERT,date,target_date
34110,2020-12-31,2021-03-31
34110,2021-03-31,2021-06-30
34110,2021-06-30,2021-09-30
34110,2021-09-30,2021-12-31
34110,2021-12-31,2022-03-31
34110,2022-03-31,2022-06-30
34110,2022-06-30,2022-09-30
34110,2022-09-30,2022-12-31
34112,2013-06-30,2013-09-30
34112,2013-09-30,2013-12-31
34112,2013-12-31,2014-03-31
34112,2014-03-31,2014-06-30
34112,2014-06-30,2014-09-30
34112,2014-09-30,2014-12-31
34112,2014-12-31,2015-03-31
34112,2015-03-31,2015-06-30
34116,2013-06-30,2013-09-30
34116,2013-09-30,2013-12-31
34116,2013-12-31,2014-03-31
34116,2014-03-31,2014-06-30
34116,2014-06-30,2014-09-30
34116,2014-09-30,2014-12-31
34116,2014-12-31,2015-03-31
34116,2015-03-31,2015-06-30
34116,2015-06-30,2015-09-30
34116,2015-09-30,2015-12-31
34116,2015-12-31,2016-03-31
34116,2016-03-31,2016-06-30
34116,2016-06-30,2016-09-30
34116,2016-09-30,2016-12-31
34116,2016-12-31,2017-03-31
34116,2017-03-31,2017-06-30
34116,2017-06-30,2017-09-30
34116,2017-09-30,2017-12-31
34116,2017-12-31,2018-03-31
34116,2018-03-31,2018-06-30
34116,2018-06-30,2018-09-30
34116,2018-09-30,2018-12-31
34116,2018-12-31,2019-03-31
34116,2019-03-31,2019-06-30
34116,2019-06-30,2019-09-30
34116,2019-09-30,2019-12-31
34116,2019-12-31,2020-03-31
34116,2020-03-31,2020-06-30
34116,2020-06-30,2020-09-30
34116,2020-09-30,2020-12-31
34116,2020-12-31,2021-03-31
34116,2021-03-31,2021-06-30
34116,2021-06-30,2021-09-30
34116,2021-09-30,2021-12-31
34116,2021-12-31,2022-03-31
34116,2022-03-31,2022-06-30
34119,2013-06-30,2013-09-30
34119,2013-09-30,2013-12-31
34119,2013-12-31,2014-03-31
34119,2014-03-31,2014-06-30
34119,2014-06-30,2014-09-30
34119,2014-09-30,2014-12-31
34119,2014-12-31,2015-03-31
34119,2015-03-31,2015-06-30
34119,2015-06-30,2015-09-30
34119,2015-09-30,2015-12-31
34120,2013-06-30,2013-09-30
34120,2013-09-30,2013-12-31
34120,2013-12-31,2014-03-31
34120,2014-03-31,2014-06-30
34120,2014-06-30,2014-09-30
34120,2014-09-30,2014-12-31
34120,2014-12-31,2015-03-31
34120,2015-03-31,2015-06-30
34120,2015-06-30,2015-09-30
34120,2015-09-30,2015-12-31
34120,2015-12-31,2016-03-31
34120,2016-03-31,2016-06-30
34120,2016-06-30,2016-09-30
34120,2016-09-30,2016-12-31
34120,2016-12-31,2017-03-31
34120,2017-03-31,2017-06-30
34120,2017-06-30,2017-09-30
34120,2017-09-30,2017-12-31
34120,2017-12-31,2018-03-31
34120,2018-03-31,2018-06-30
34120,2018-06-30,2018-09-30
34120,2018-09-30,2018-12-31
34120,2018-12-31,2019-03-31
34120,2019-03-31,2019-06-30
34120,2019-06-30,2019-09-30
34120,2019-09-30,2019-12-31
34120,2019-12-31,2020-03-31
34120,2020-03-31,2020-06-30
34120,2020-06-30,2020-09-30
34120,2020-09-30,2020-12-31
34120,2020-12-31,2021-03-31
34120,2021-03-31,2021-06-30
34120,2021-06-30,2021-09-30
34120,2021-09-30,2021-12-31
34120,2021-12-31,2022-03-31
34120,2022-03-31,2022-06-30
34120,2022-06-30,2022-09-30
34120,2022-09-30,2022-12-31
34121,2013-06-30,2013-09-30
34121,2013-09-30,2013-12-31
34121,2013-12-31,2014-03-31
34121,2014-03-31,2014-06-30
34121,2014-06-30,2014-09-30
34121,2014-09-30,2014-12-31
34121,2014-12-31,2015-03-31
34121,2015-03-31,2015-06-30
34121,2015-06-30,2015-09-30
34121,2015-09-30,2015-12-31
34121,2015-12-31,2016-03-31
34121,2016-03-31,2016-06-30
34121,2016-06-30,2016-09-30
34121,2016-09-30,2016-12-31
34121,2016-12-31,2017-03-31
34121,2017-03-31,2017-06-30
34121,2017-06-30,2017-09-30
34121,2017-09-30,2017-12-31
34125,2013-06-30,2013-09-30
34125,2013-09-30,2013-12-31
34125,2013-12-31,2014-03-31
34125,2014-03-31,2014-06-30
34125,2014-06-30,2014-09-30
34125,2014-09-30,2014-12-31
34125,2014-12-31,2015-03-31
34125,2015-03-31,2015-06-30
34125,2015-06-30,2015-09-30
34125,2015-09-30,2015-12-31
34125,2015-12-31,2016-03-31
34125,2016-03-31,2016-06-30
34125,2016-06-30,2016-09-30
34125,2016-09-30,2016-12-31
34125,2016-12-31,2017-03-31
34137,2013-06-30,2013-09-30
34137,2013-09-30,2013-12-31
34137,2013-12-31,2014-03-31
34138,2013-06-30,2013-09-30
34138,2013-09-30,2013-12-31
34138,2013-12-31,2014-03-31
34138,2014-03-31,2014-06-30
34138,2014-06-30,2014-09-30
34138,2014-09-30,2014-12-31
34138,2014-12-31,2015-03-31
34138,2015-03-31,2015-06-30
34138,2015-06-30,2015-09-30
34138,2015-09-30,2015-12-31
34138,2015-12-31,2016-03-31
34138,2016-03-31,2016-06-30
34138,2016-06-30,2016-09-30
34138,2016-09-30,2016-12-31
34138,2016-12-31,2017-03-31
34138,2017-03-31,2017-06-30
34138,2017-06-30,2017-09-30
34138,2017-09-30,2017-12-31
34138,2017-12-31,2018-03-31
34138,2018-03-31,2018-06-30
34138,2018-06-30,2018-09-30
34138,2018-09-30,2018-12-31
34138,2018-12-31,2019-03-31
34138,2019-03-31,2019-06-30
34138,2019-06-30,2019-09-30
34138,2019-09-30,2019-12-31
34138,2019-12-31,2020-03-31
34138,2020-03-31,2020-06-30
34138,2020-06-30,2020-09-30
34138,2020-09-30,2020-12-31
34138,2020-12-31,2021-03-31
34138,2021-03-31,2021-06-30
34138,2021-06-30,2021-09-30
34138,2021-09-30,2021-12-31
34138,2021-12-31,2022-03-31
34138,2022-03-31,2022-06-30
34138,2022-06-30,2022-09-30
34138,2022-09-30,2022-12-31
34139,2013-06-30,2013-09-30
34139,2013-09-30,2013-12-31
34139,2013-12-31,2014-03-31
34139,2014-03-31,2014-06-30
34139,2014-06-30,2014-09-30
34139,2014-09-30,2014-12-31
34139,2014-12-31,2015-03-31
34139,2015-03-31,2015-06-30
34139,2015-06-30,2015-09-30
34144,2013-06-30,2013-09-30
34144,2013-09-30,2013-12-31
34144,2013-12-31,2014-03-31
34146,2013-06-30,2013-09-30
34146,2013-09-30,2013-12-31
34146,2013-12-31,2014-03-31
34146,2014-03-31,2014-06-30
34146,2014-06-30,2014-09-30
34146,2014-09-30,2014-12-31
34146,2014-12-31,2015-03-31
34146,2015-03-31,2015-06-30
34146,2015-06-30,2015-09-30
34146,2015-09-30,2015-12-31
34146,2015-12-31,2016-03-31
34146,2016-03-31,2016-06-30
34146,2016-06-30,2016-09-30
34146,2016-09-30,2016-12-31
34146,2016-12-31,2017-03-31
34146,2017-03-31,2017-06-30
34146,2017-06-30,2017-09-30
34146,2017-09-30,2017-12-31
34146,2017-12-31,2018-03-31
34146,2018-03-31,2018-06-30
34146,2018-06-30,2018-09-30
34146,2018-09-30,2018-12-31
34146,2018-12-31,2019-03-31
34146,2019-03-31,2019-06-30
34146,2019-06-30,2019-09-30
34146,2019-09-30,2019-12-31
34146,2019-12-31,2020-03-31
34146,2020-03-31,2020-06-30
34146,2020-06-30,2020-09-30
34146,2020-09-30,2020-12-31
34146,2020-12-31,2021-03-31
34146,2021-03-31,2021-06-30
34146,2021-06-30,2021-09-30
34146,2021-09-30,2021-12-31
34146,2021-12-31,2022-03-31
34146,2022-03-31,2022-06-30
34146,2022-06-30,2022-09-30
34146,2022-09-30,2022-12-31
34147,2013-06-30,2013-09-30
34147,2013-09-30,2013-12-31
34147,2013-12-31,2014-03-31
34147,2014-03-31,2014-06-30
34147,2014-06-30,2014-09-30
34147,2014-09-30,2014-12-31
34147,2014-12-31,2015-03-31
34147,2015-03-31,2015-06-30
34147,2015-06-30,2015-09-30
34147,2015-09-30,2015-12-31
34147,2015-12-31,2016-03-31
34147,2016-03-31,2016-06-30
34147,2016-06-30,2016-09-30
34147,2016-09-30,2016-12-31
34147,2016-12-31,2017-03-31
34147,2017-03-31,2017-06-30
34147,2017-06-30,2017-09-30
34147,2017-09-30,2017-12-31
34147,2017-12-31,2018-03-31
34147,2018-03-31,2018-06-30
34147,2018-06-30,2018-09-30
34147,2018-09-30,2018-12-31
34147,2018-12-31,2019-03-31
34147,2019-03-31,2019-06-30
34147,2019-06-30,2019-09-30
34147,2019-09-30,2019-12-31
34147,2019-12-31,2020-03-31
34147,2020-03-31,2020-06-30
34147,2020-06-30,2020-09-30
34147,2020-09-30,2020-12-31
34147,2020-12-31,2021-03-31
34147,2021-03-31,2021-06-30
34147,2021-06-30,2021-09-30
34147,2021-09-30,2021-12-31
34147,2021-12-31,2022-03-31
34147,2022-03-31,2022-06-30
34147,2022-06-30,2022-09-30
34147,2022-09-30,2022-12-31
34148,2013-06-30,2013-09-30
34148,2013-09-30,2013-12-31
34148,2013-12-31,2014-03-31
34148,2014-03-31,2014-06-30
34148,2014-06-30,2014-09-30
34148,2014-09-30,2014-12-31
34148,2014-12-31,2015-03-31
34148,2015-03-31,2015-06-30
34148,2015-06-30,2015-09-30
34148,2015-09-30,2015-12-31
34148,2015-12-31,2016-03-31
34148,2016-03-31,2016-06-30
34148,2016-06-30,2016-09-30
34148,2016-09-30,2016-12-31
34148,2016-12-31,2017-03-31
34148,2017-03-31,2017-06-30
34148,2017-06-30,2017-09-30
34148,2017-09-30,2017-12-31
34148,2017-12-31,2018-03-31
34148,2018-03-31,2018-06-30
34148,2018-06-30,2018-09-30
34148,2018-09-30,2018-12-31
34148,2018-12-31,2019-03-31
34148,2019-03-31,2019-06-30
34148,2019-06-30,2019-09-30
34148,2019-09-30,2019-12-31
34148,2019-12-31,2020-03-31
34148,2020-03-31,2020-06-30
34148,2020-06-30,2020-09-30
34148,2020-09-30,2020-12-31
34148,2020-12-31,2021-03-31
34148,2021-03-31,2021-06-30
34148,2021-06-30,2021-09-30
34148,2021-09-30,2021-12-31
34148,2021-12-31,2022-03-31
34148,2022-03-31,2022-06-30
34148,2022-06-30,2022-09-30
34148,2022-09-30,2022-12-31
34150,2013-06-30,2013-09-30
34150,2013-09-30,2013-12-31
34150,2013-12-31,2014-03-31
34150,2014-03-31,2014-06-30
34150,2014-06-30,2014-09-30
34150,2014-09-30,2014-12-31
34150,2014-12-31,2015-03-31
34150,2015-03-31,2015-06-30
34150,2015-06-30,2015-09-30
34150,2015-09-30,2015-12-31
34150,2015-12-31,2016-03-31
34150,2016-03-31,2016-06-30
34150,2016-06-30,2016-09-30
34150,2016-09-30,2016-12-31
34150,2016-12-31,2017-03-31
34150,2017-03-31,2017-06-30
34150,2017-06-30,2017-09-30
34150,2017-09-30,2017-12-31
34150,2017-12-31,2018-03-31
34150,2018-03-31,2018-06-30
34150,2018-06-30,2018-09-30
34150,2018-09-30,2018-12-31
34150,2018-12-31,2019-03-31
34150,2019-03-31,2019-06-30
34150,2019-06-30,2019-09-30
34150,2019-09-30,2019-12-31
34150,2019-12-31,2020-03-31
34150,2020-03-31,2020-06-30
34150,2020-06-30,2020-09-30
34150,2020-09-30,2020-12-31
34150,2020-12-31,2021-03-31
34150,2021-03-31,2021-06-30
34150,2021-06-30,2021-09-30
34150,2021-09-30,2021-12-31
34150,2021-12-31,2022-03-31
34150,2022-03-31,2022-06-30
34150,2022-06-30,2022-09-30
34150,2022-09-30,2022-12-31
34153,2013-06-30,2013-09-30
34153,2013-09-30,2013-12-31
34153,2013-12-31,2014-03-31
34153,2014-03-31,2014-06-30
34153,2014-06-30,2014-09-30
34153,2014-09-30,2014-12-31
34153,2014-12-31,2015-03-31
34153,2015-03-31,2015-06-30
34153,2015-06-30,2015-09-30
34153,2015-09-30,2015-12-31
34153,2015-12-31,2016-03-31
34153,2016-03-31,2016-06-30
34153,2016-06-30,2016-09-30
34153,2016-09-30,2016-12-31
34153,2016-12-31,2017-03-31
34156,2013-06-30,2013-09-30
34156,2013-09-30,2013-12-31
34156,2013-12-31,2014-03-31
34156,2014-03-31,2014-06-30
34156,2014-06-30,2014-09-30
34156,2014-09-30,2014-12-31
34156,2014-12-31,2015-03-31
34156,2015-03-31,2015-06-30
34156,2015-06-30,2015-09-30
34156,2015-09-30,2015-12-31
34156,2015-12-31,2016-03-31
34156,2016-03-31,2016-06-30
34156,2016-06-30,2016-09-30
34156,2016-09-30,2016-12-31
34160,2013-06-30,2013-09-30
34160,2013-09-30,2013-12-31
34160,2013-12-31,2014-03-31
34160,2014-03-31,2014-06-30
34160,2014-06-30,2014-09-30
34160,2014-09-30,2014-12-31
34160,2014-12-31,2015-03-31
34160,2015-03-31,2015-06-30
34160,2015-06-30,2015-09-30
34160,2015-09-30,2015-12-31
34160,2015-12-31,2016-03-31
34160,2016-03-31,2016-06-30
34160,2016-06-30,2016-09-30
34160,2016-09-30,2016-12-31
34160,2016-12-31,2017-03-31
34160,2017-03-31,2017-06-30
34160,2017-06-30,2017-09-30
34160,2017-09-30,2017-12-31
34160,2017-12-31,2018-03-31
34160,2018-03-31,2018-06-30
34160,2018-06-30,2018-09-30
34160,2018-09-30,2018-12-31
34160,2018-12-31,2019-03-31
34160,2019-03-31,2019-06-30
34160,2019-06-30,2019-09-30
34160,2019-09-30,2019-12-31
34160,2019-12-31,2020-03-31
34160,2020-03-31,2020-06-30
34160,2020-06-30,2020-09-30
34160,2020-09-30,2020-12-31
34160,2020-12-31,2021-03-31
34160,2021-03-31,2021-06-30
34160,2021-06-30,2021-09-30
34160,2021-09-30,2021-12-31
34160,2021-12-31,2022-03-31
34160,2022-03-31,2022-06-30
34160,2022-06-30,2022-09-30
34160,2022-09-30,2022-12-31
34162,2013-06-30,2013-09-30
34162,2013-09-30,2013-12-31
34162,2013-12-31,2014-03-31
34162,2014-03-31,2014-06-30
34162,2014-06-30,2014-09-30
34162,2014-09-30,2014-12-31
34162,2014-12-31,2015-03-31
34162,2015-03-31,2015-06-30
34162,2015-06-30,2015-09-30
34162,2015-09-30,2015-12-31
34162,2015-12-31,2016-03-31
34162,2016-03-31,2016-06-30
34162,2016-06-30,2016-09-30
34162,2016-09-30,2016-12-31
34162,2016-12-31,2017-03-31
34162,2017-03-31,2017-06-30
34162,2017-06-30,2017-09-30
34162,2017-09-30,2017-12-31
34162,2017-12-31,2018-03-31
34162,2018-03-31,2018-06-30
34162,2018-06-30,2018-09-30
34162,2018-09-30,2018-12-31
34162,2018-12-31,2019-03-31
34162,2019-03-31,2019-06-30
34162,2019-06-30,2019-09-30
34162,2019-09-30,2019-12-31
34162,2019-12-31,2020-03-31
34162,2020-03-31,2020-06-30
34162,2020-06-30,2020-09-30
34162,2020-09-30,2020-12-31
34162,2020-12-31,2021-03-31
34162,2021-03-31,2021-06-30
34162,2021-06-30,2021-09-30
34162,2021-09-30,2021-12-31
34162,2021-12-31,2022-03-31
34162,2022-03-31,2022-06-30
34162,2022-06-30,2022-09-30
34162,2022-09-30,2022-12-31
34171,2013-06-30,2013-09-30
34171,2013-09-30,2013-12-31
34171,2013-12-31,2014-03-31
34171,2014-03-31,2014-06-30
34171,2014-06-30,2014-09-30
34171,2014-09-30,2014-12-31
34171,2014-12-31,2015-03-31
34171,2015-03-31,2015-06-30
34171,2015-06-30,2015-09-30
34171,2015-09-30,2015-12-31
34171,2015-12-31,2016-03-31
34171,2016-03-31,2016-06-30
34171,2016-06-30,2016-09-30
34171,2016-09-30,2016-12-31
34171,2016-12-31,2017-03-31
34171,2017-03-31,2017-06-30
34171,2017-06-30,2017-09-30
34171,2017-09-30,2017-12-31
34171,2017-12-31,2018-03-31
34171,2018-03-31,2018-06-30
34171,2018-06-30,2018-09-30
34171,2018-09-30,2018-12-31
34171,2018-12-31,2019-03-31
34171,2019-03-31,2019-06-30
34171,2019-06-30,2019-09-30
34171,2019-09-30,2019-12-31
34171,2019-12-31,2020-03-31
34171,2020-03-31,2020-06-30
34171,2020-06-30,2020-09-30
34171,2020-09-30,2020-12-31
34171,2020-12-31,2021-03-31
34171,2021-03-31,2021-06-30
34171,2021-06-30,2021-09-30
34171,2021-09-30,2021-12-31
34171,2021-12-31,2022-03-31
34171,2022-03-31,2022-06-30
34171,2022-06-30,2022-09-30
34171,2022-09-30,2022-12-31
34182,2013-06-30,2013-09-30
34182,2013-09-30,2013-12-31
34182,2013-12-31,2014-03-31
34182,2014-03-31,2014-06-30
34186,2013-06-30,2013-09-30
34186,2013-09-30,2013-12-31
34186,2013-12-31,2014-03-31
34186,2014-03-31,2014-06-30
34186,2014-06-30,2014-09-30
34186,2014-09-30,2014-12-31
34186,2014-12-31,2015-03-31
34186,2015-03-31,2015-06-30
34186,2015-06-30,2015-09-30
34186,2015-09-30,2015-12-31
34186,2015-12-31,2016-03-31
34193,2013-06-30,2013-09-30
34193,2013-09-30,2013-12-31
34193,2013-12-31,2014-03-31
34193,2014-03-31,2014-06-30
34193,2014-06-30,2014-09-30
34193,2014-09-30,2014-12-31
34193,2014-12-31,2015-03-31
34193,2015-03-31,2015-06-30
34193,2015-06-30,2015-09-30
34193,2015-09-30,2015-12-31
34193,2015-12-31,2016-03-31
34193,2016-03-31,2016-06-30
34193,2016-06-30,2016-09-30
34193,2016-09-30,2016-12-31
34193,2016-12-31,2017-03-31
34193,2017-03-31,2017-06-30
34193,2017-06-30,2017-09-30
34193,2017-09-30,2017-12-31
34193,2017-12-31,2018-03-31
34193,2018-03-31,2018-06-30
34193,2018-06-30,2018-09-30
34193,2018-09-30,2018-12-31
34193,2018-12-31,2019-03-31
34193,2019-03-31,2019-06-30
34193,2019-06-30,2019-09-30
34193,2019-09-30,2019-12-31
34193,2019-12-31,2020-03-31
34193,2020-03-31,2020-06-30
34193,2020-06-30,2020-09-30
34193,2020-09-30,2020-12-31
34193,2020-12-31,2021-03-31
34193,2021-03-31,2021-06-30
34193,2021-06-30,2021-09-30
34193,2021-09-30,2021-12-31
34193,2021-12-31,2022-03-31
34193,2022-03-31,2022-06-30
34193,2022-06-30,2022-09-30
34193,2022-09-30,2022-12-31
34207,2013-06-30,2013-09-30
34207,2013-09-30,2013-12-31
34207,2013-12-31,2014-03-31
34207,2014-03-31,2014-06-30
34207,2014-06-30,2014-09-30
34207,2014-09-30,2014-12-31
34207,2014-12-31,2015-03-31
34207,2015-03-31,2015-06-30
34207,2015-06-30,2015-09-30
34207,2015-09-30,2015-12-31
34207,2015-12-31,2016-03-31
34207,2016-03-31,2016-06-30
34207,2016-06-30,2016-09-30
34207,2016-09-30,2016-12-31
34207,2016-12-31,2017-03-31
34207,2017-03-31,2017-06-30
34207,2017-06-30,2017-09-30
34207,2017-09-30,2017-12-31
34207,2017-12-31,2018-03-31
34207,2018-03-31,2018-06-30
34207,2018-06-30,2018-09-30
34207,2018-09-30,2018-12-31
34207,2018-12-31,2019-03-31
34207,2019-03-31,2019-06-30
34207,2019-06-30,2019-09-30
34207,2019-09-30,2019-12-31
34207,2019-12-31,2020-03-31
34207,2020-03-31,2020-06-30
34207,2020-06-30,2020-09-30
34207,2020-09-30,2020-12-31
34207,2020-12-31,2021-03-31
34207,2021-03-31,2021-06-30
34207,2021-06-30,2021-09-30
34207,2021-09-30,2021-12-31
34207,2021-12-31,2022-03-31
34207,2022-03-31,2022-06-30
34207,2022-06-30,2022-09-30
34207,2022-09-30,2022-12-31
34209,2013-06-30,2013-09-30
34209,2013-09-30,2013-12-31
34209,2013-12-31,2014-03-31
34209,2014-03-31,2014-06-30
34209,2014-06-30,2014-09-30
34209,2014-09-30,2014-12-31
34209,2014-12-31,2015-03-31
34209,2015-03-31,2015-06-30
34209,2015-06-30,2015-09-30
34209,2015-09-30,2015-12-31
34209,2015-12-31,2016-03-31
34209,2016-03-31,2016-06-30
34209,2016-06-30,2016-09-30
34209,2016-09-30,2016-12-31
34209,2016-12-31,2017-03-31
34209,2017-03-31,2017-06-30
34209,2017-06-30,2017-09-30
34209,2017-09-30,2017-12-31
34209,2017-12-31,2018-03-31
34209,2018-03-31,2018-06-30
34209,2018-06-30,2018-09-30
34209,2018-09-30,2018-12-31
34209,2018-12-31,2019-03-31
34209,2019-03-31,2019-06-30
34209,2019-06-30,2019-09-30
34209,2019-09-30,2019-12-31
34209,2019-12-31,2020-03-31
34209,2020-03-31,2020-06-30
34209,2020-06-30,2020-09-30
34209,2020-09-30,2020-12-31
34209,2020-12-31,2021-03-31
34209,2021-03-31,2021-06-30
34209,2021-06-30,2021-09-30
34209,2021-09-30,2021-12-31
34209,2021-12-31,2022-03-31
34209,2022-03-31,2022-06-30
34209,2022-06-30,2022-09-30
34209,2022-09-30,2022-12-31
34210,2013-06-30,2013-09-30
34210,2013-09-30,2013-12-31
34210,2013-12-31,2014-03-31
34210,2014-03-31,2014-06-30
34210,2014-06-30,2014-09-30
34210,2014-09-30,2014-12-31
34210,2014-12-31,2015-03-31
34210,2015-03-31,2015-06-30
34210,2015-06-30,2015-09-30
34210,2015-09-30,2015-12-31
34210,2015-12-31,2016-03-31
34210,2016-03-31,2016-06-30
34210,2016-06-30,2016-09-30
34210,2016-09-30,2016-12-31
34210,2016-12-31,2017-03-31
34210,2017-03-31,2017-06-30
34210,2017-06-30,2017-09-30
34210,2017-09-30,2017-12-31
34210,2017-12-31,2018-03-31
34210,2018-03-31,2018-06-30
34210,2018-06-30,2018-09-30
34210,2018-09-30,2018-12-31
34210,2018-12-31,2019-03-31
34210,2019-03-31,2019-06-30
34210,2019-06-30,2019-09-30
34210,2019-09-30,2019-12-31
34210,2019-12-31,2020-03-31
34210,2020-03-31,2020-06-30
34210,2020-06-30,2020-09-30
34210,2020-09-30,2020-12-31
34210,2020-12-31,2021-03-31
34210,2021-03-31,2021-06-30
34210,2021-06-30,2021-09-30
34210,2021-09-30,2021-12-31
34210,2021-12-31,2022-03-31
34210,2022-03-31,2022-06-30
34210,2022-06-30,2022-09-30
34210,2022-09-30,2022-12-31
34211,2013-06-30,2013-09-30
34211,2013-09-30,2013-12-31
34211,2013-12-31,2014-03-31
34211,2014-03-31,2014-06-30
34211,2014-06-30,2014-09-30
34211,2014-09-30,2014-12-31
34211,2014-12-31,2015-03-31
34211,2015-03-31,2015-06-30
34211,2015-06-30,2015-09-30
34211,2015-09-30,2015-12-31
34211,2015-12-31,2016-03-31
34211,2016-03-31,2016-06-30
34211,2016-06-30,2016-09-30
34211,2016-09-30,2016-12-31
34211,2016-12-31,2017-03-31
34211,2017-03-31,2017-06-30
34211,2017-06-30,2017-09-30
34211,2017-09-30,2017-12-31
34211,2017-12-31,2018-03-31
34211,2018-03-31,2018-06-30
34211,2018-06-30,2018-09-30
34211,2018-09-30,2018-12-31
34211,2018-12-31,2019-03-31
34211,2019-03-31,2019-06-30
34211,2019-06-30,2019-09-30
34211,2019-09-30,2019-12-31
34211,2019-12-31,2020-03-31
34211,2020-03-31,2020-06-30
34211,2020-06-30,2020-09-30
34211,2020-09-30,2020-12-31
34211,2020-12-31,2021-03-31
34211,2021-03-31,2021-06-30
34211,2021-06-30,2021-09-30
34211,2021-09-30,2021-12-31
34211,2021-12-31,2022-03-31
34211,2022-03-31,2022-06-30
34211,2022-06-30,2022-09-30
34211,2022-09-30,2022-12-31
34214,2013-06-30,2013-09-30
34214,2013-09-30,2013-12-31
34214,2013-12-31,2014-03-31
34214,2014-03-31,2014-06-30
34214,2014-06-30,2014-09-30
34214,2014-09-30,2014-12-31
34214,2014-12-31,2015-03-31
34214,2015-03-31,2015-06-30
34214,2015-06-30,2015-09-30
34214,2015-09-30,2015-12-31
34214,2015-12-31,2016-03-31
34214,2016-03-31,2016-06-30
34214,2016-06-30,2016-09-30
34214,2016-09-30,2016-12-31
34214,2016-12-31,2017-03-31
34214,2017-03-31,2017-06-30
34214,2017-06-30,2017-09-30
34214,2017-09-30,2017-12-31
34214,2017-12-31,2018-03-31
34214,2018-03-31,2018-06-30
34214,2018-06-30,2018-09-30
34214,2018-09-30,2018-12-31
34217,2013-06-30,2013-09-30
34217,2013-09-30,2013-12-31
34217,2013-12-31,2014-03-31
34217,2014-03-31,2014-06-30
34217,2014-06-30,2014-09-30
34217,2014-09-30,2014-12-31
34217,2014-12-31,2015-03-31
34217,2015-03-31,2015-06-30
34217,2015-06-30,2015-09-30
34217,2015-09-30,2015-12-31
34217,2015-12-31,2016-03-31
34217,2016-03-31,2016-06-30
34217,2016-06-30,2016-09-30
34217,2016-09-30,2016-12-31
34217,2016-12-31,2017-03-31
34217,2017-03-31,2017-06-30
34217,2017-06-30,2017-09-30
34217,2017-09-30,2017-12-31
34217,2017-12-31,2018-03-31
34217,2018-03-31,2018-06-30
34217,2018-06-30,2018-09-30
34217,2018-09-30,2018-12-31
34217,2018-12-31,2019-03-31
34217,2019-03-31,2019-06-30
34217,2019-06-30,2019-09-30
34217,2019-09-30,2019-12-31
34217,2019-12-31,2020-03-31
34217,2020-03-31,2020-06-30
34217,2020-06-30,2020-09-30
34217,2020-09-30,2020-12-31
34217,2020-12-31,2021-03-31
34217,2021-03-31,2021-06-30
34217,2021-06-30,2021-09-30
34217,2021-09-30,2021-12-31
34217,2021-12-31,2022-03-31
34217,2022-03-31,2022-06-30
34217,2022-06-30,2022-09-30
34217,2022-09-30,2022-12-31
34219,2013-06-30,2013-09-30
34219,2013-09-30,2013-12-31
34220,2013-06-30,2013-09-30
34220,2013-09-30,2013-12-31
34220,2013-12-31,2014-03-31
34220,2014-03-31,2014-06-30
34220,2014-06-30,2014-09-30
34220,2014-09-30,2014-12-31
34221,2013-06-30,2013-09-30
34221,2013-09-30,2013-12-31
34221,2013-12-31,2014-03-31
34221,2014-03-31,2014-06-30
34221,2014-06-30,2014-09-30
34221,2014-09-30,2014-12-31
34221,2014-12-31,2015-03-31
34221,2015-03-31,2015-06-30
34221,2015-06-30,2015-09-30
34221,2015-09-30,2015-12-31
34221,2015-12-31,2016-03-31
34221,2016-03-31,2016-06-30
34221,2016-06-30,2016-09-30
34221,2016-09-30,2016-12-31
34221,2016-12-31,2017-03-31
34221,2017-03-31,2017-06-30
34221,2017-06-30,2017-09-30
34221,2017-09-30,2017-12-31
34221,2017-12-31,2018-03-31
34221,2018-03-31,2018-06-30
34221,2018-06-30,2018-09-30
34221,2018-09-30,2018-12-31
34221,2018-12-31,2019-03-31
34221,2019-03-31,2019-06-30
34221,2019-06-30,2019-09-30
34221,2019-09-30,2019-12-31
34221,2019-12-31,2020-03-31
34221,2020-03-31,2020-06-30
34221,2020-06-30,2020-09-30
34221,2020-09-30,2020-12-31
34221,2020-12-31,2021-03-31
34221,2021-03-31,2021-06-30
